nid,name,library,source,confidence,evidence
Bdm46pc9wbs,_ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_14SessionManager2V150PostGameSessionsSessionIdMemberPlayersResponseBodyEEENS2_11EmptyHeaderEEC1ERKSA_,\N,ps5rs-builtin,100,\N
83OKvIJ9hQk,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V133ResponsePlayerSessionMemberPlayerEEEEEEaSERSA_,\N,ps5rs-builtin,100,\N
52ZjxBEzwf8,_ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V160PostPlayerSessionsSessionIdJoinableSpecifiedUsersRequestBodyEEEEeqERKS9_,\N,ps5rs-builtin,100,\N
LpEDTvRF2GU,_ZN3sce2Np9CppWebApi11Matchmaking2V121GetTicketResponseBody11setTicketIdEPKc,\N,ps5rs-builtin,100,\N
qbW7qOvVafI,_ZN3sce2np10JsonNumber6SetNumEm,\N,ps5rs-builtin,100,\N
ddLNBT9ks2I,_ZTISt8numpunctIcE,\N,ps5rs-builtin,100,\N
CWOI5J2vrQo,glGetSamplerParameterfv,\N,ps5rs-builtin,100,\N
nU+IegSkBWk,_ZN7WebCore16SQLiteFileSystem18deleteDatabaseFileERKN3WTF6StringE,\N,ps5rs-builtin,100,\N
Pr21YhqS3mI,_ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_14SessionManager2V154GetUsersAccountIdPlayerSessionsInvitationsResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE9isAbortedEv,\N,ps5rs-builtin,100,\N
PSAw7g1DD24,_ZNSt7collateIwEC2EPKcm,\N,ps5rs-builtin,100,\N
lA2TvyOxJwY,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11Matchmaking2V18LocationEEEEEE11release_refEv,\N,ps5rs-builtin,100,\N
ZNxQqUV7cq4,_ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS1_7Matches2V115CompetitionTypeEEplEm,\N,ps5rs-builtin,100,\N
YcHmxsv-3cM,utrie_close_67,\N,ps5rs-builtin,100,\N
PwQniZIJ2zg,_Z6DELETEIN3sce2Np9CppWebApi6Common8IteratorIfEEEiRNS3_10LibContextEPT_,\N,ps5rs-builtin,100,\N
4N8zyzanuwA,sceSysCoreEventRead,\N,ps5rs-builtin,100,\N
PqZUVw-1dv0,_ZN3WTF7Unicode43convertUTF8ToUTF16ReplacingInvalidSequencesEPKcS2_PPDsS3_Pb,\N,ps5rs-builtin,100,\N
360Uq9VvF7k,_ZN3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V125ChildActivityAvailabilityEE5eraseENS2_13ConstIteratorIS6_EERS9_,\N,ps5rs-builtin,100,\N
WtNGl+am6WU,mono_aot_Sce_Vsh_Np_Managerunwind_info,\N,ps5rs-builtin,100,\N
uC9JEPvQITw,_ZN3sce2Np9CppWebApi21AdvancedPlayerProfile2V129ConnectionQualityWiredMetrics21intrusive_ptr_add_refEPS4_,\N,ps5rs-builtin,100,\N
KrQ8Fx1ajeM,.LCPI51_13,\N,ps5rs-builtin,100,\N
-Pw9cpis2pc,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V15StatsEEEE21intrusive_ptr_sub_refEPS9_,\N,ps5rs-builtin,100,\N
juAdSpmNf8w,OBJ_ln2nid,\N,ps5rs-builtin,100,\N
wR-63mmfkEY,_ZN3sce14PhysicsEffects24PfxLargeMeshArrayElement9enterReadEPNS0_10PfxContextE,\N,ps5rs-builtin,100,\N
Hhgp7Ksf6pM,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V117GameSessionPlayerEEEEC2EPS8_,\N,ps5rs-builtin,100,\N
1FDmkHDICao,_ZN3sce3Psr3Gpu30splitting_compute_D_max_headerE,\N,ps5rs-builtin,100,\N
-b4iVKArt94,ft_mem_strdup,\N,ps5rs-builtin,100,\N
YdJfGJ4kryk,WTFInitializeLogChannelStatesFromString,\N,ps5rs-builtin,100,\N
-JjkEief9No,__atomic_store_2,\N,ps5rs-builtin,100,\N
5CnMx6kR-Gw,u_fopen_67,\N,ps5rs-builtin,100,\N
9dutTN+vgIQ,_ZZN3sce3Agc24updateInterpolantMappingEPNS0_20CxInterpolantMappingEPKNS0_6ShaderES5_E7enabled_3,\N,ps5rs-builtin,100,\N
4XkrdavSRUg,_ZN3sce2Np9CppWebApi14SessionManager2V117PlayerSessionsApi37ParameterToSetPlayerSessionProperties10initializeEPNS1_6Common10LibContextEPKcNS6_12IntrusivePtrINS3_39PatchPlayerSessionsSessionIdRequestBodyEEE,\N,ps5rs-builtin,100,\N
zSp-vRHGkmc,_ZN3sce7Toolkit2NP2V24Core8ResponseINS2_9Messaging12Notification18NewGameDataMessageEED1Ev,\N,ps5rs-builtin,100,\N
cwS56wcNjss,scePssHandleOutputOpenHandles,\N,ps5rs-builtin,100,\N
s1SncJ87V-Q,_ZN3sce2Np9CppWebApi14SessionManager2V129RequestPlayerSessionSpectator16unsetCustomData1Ev,\N,ps5rs-builtin,100,\N
xTzi3NVtaac,_ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V155PostPlayerSessionsSessionIdMemberSpectatorsResponseBodyEEEEmmEi,\N,ps5rs-builtin,100,\N
cAxbLiUQcu0,_ZN7WebCore21DisplayRefreshMonitor46handleDisplayRefreshedNotificationOnMainThreadEPv,\N,ps5rs-builtin,100,\N
-mD8wICtB8g,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V110ReputationEE7get_refEv,\N,ps5rs-builtin,100,\N
ulzAPWCIBkw,EVP_PKEY_CTX_free,\N,ps5rs-builtin,100,\N
kolIgtBvst0,_ZN8SysVoice13AjmBatchStartEv,\N,ps5rs-builtin,100,\N
qqmtIWlcanQ,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V59PublisherEEEEC2Ev,\N,ps5rs-builtin,100,\N
dI3JsqK-v58,ff4_l_rec_write_stts_box,\N,ps5rs-builtin,100,\N
xX9ex6bQiBI,_ZN3JSC8Bindings13RuntimeObjectD2Ev,\N,ps5rs-builtin,100,\N
xoOeMPVrBAE,mono_aot_Sce_Vsh_Np_Snsjit_code_end,\N,ps5rs-builtin,100,\N
lBH0QZwmUzo,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V130MatchCompletionRateQuitMetricsEEEEEE3getEv,\N,ps5rs-builtin,100,\N
FfvXrUZWOpY,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14ConnectAccount2V214PSNError_errorEEEE6insertENS2_8IteratorIS8_EERKS8_RSB_,\N,ps5rs-builtin,100,\N
HI6200r91SQ,_ZN3sce7Toolkit2NP11ServiceImpl24getServiceContextForUserERKNS1_8UserInfoE,\N,ps5rs-builtin,100,\N
UF4VLFh5NUQ,.LCPI66_11,\N,ps5rs-builtin,100,\N
7e8k+zFrJ-8,_ZNK3sce2np4Path6StrBuf6GetStrEv,\N,ps5rs-builtin,100,\N
o2wqUeaawR8,sceScreamByteReverseFileTokenStorage,\N,ps5rs-builtin,100,\N
ZSHf8kyWYD4,JSValueMakeNull,\N,ps5rs-builtin,100,\N
mHLMSAdoAJU,mono_aot_mscorlibjit_code_start,\N,ps5rs-builtin,100,\N
F9LZ1EbJnfo,sceKernelGetCpumodeGame,\N,ps5rs-builtin,100,\N
U7qCdAmAkHk,GCC_except_table470,\N,ps5rs-builtin,100,\N
5zLgXxIopRg,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_13InGameCatalog2V45AudioEEC1EPS6_PFvS8_EPNS2_10LibContextE,\N,ps5rs-builtin,100,\N
h0MPaQ-JZIc,_ZN7bXUtils21GetDocumentFromBufferEPciPP7bXCeDoc,\N,ps5rs-builtin,100,\N
I5jQit5Q78Q,sceVorbisDecBitrateInstant,\N,ps5rs-builtin,100,\N
3XV+SmTzLqY,sceCesSetUtf32StrEndian,\N,ps5rs-builtin,100,\N
BIp-T0xQSaM,g_ThingsSoloed,\N,ps5rs-builtin,100,\N
s5Jgo6yw-o0,JSObjectMakeTypedArray,\N,ps5rs-builtin,100,\N
dL34xB96HGM,_ZN3sce13AgcGpuAddressL44offset_00_00_00_X0_Y0_X1_X2_Y1_Y2_X3_Y3_X4_xENS0_7simd256ES1_,\N,ps5rs-builtin,100,\N
Te38qJjmies,_ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V15ErrorEEEE8capacityEv,\N,ps5rs-builtin,100,\N
WK0W9fbBKCY,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V129GetPlayerSessionsResponseBodyEEC2ERKS7_,\N,ps5rs-builtin,100,\N
mqn1rI6-Fmg,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14IdentityMapper2V324PsnWebError_error_errorsEEEEC2EPS8_,\N,ps5rs-builtin,100,\N
dCdhOJIOtR4,sceUserServiceSetKeyboardType,\N,ps5rs-builtin,100,\N
1qoFtDFYPwA,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V137PatchGameSessionsSessionIdRequestBodyEEEEmmEi,\N,ps5rs-builtin,100,\N
ny-d1EPX0S8,/PGsceTsGetNextAuInfo,\N,ps5rs-builtin,100,\N
7TcQOtJN3hU,_ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_15ProfanityFilter2V223FilterProfanityResponseEEEE3endEv,\N,ps5rs-builtin,100,\N
S5cVeHziBhw,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_17TitleCloudStorage2V113ErrorResponseEEEEEEaSERSA_,\N,ps5rs-builtin,100,\N
2hfOTyl0hTY,_ZN3sce2np8msg_pack16MsgPackValueImpl7ReleaseEv,\N,ps5rs-builtin,100,\N
pPEDP-idDOk,_ZNK3sce2Np9CppWebApi21AdvancedPlayerProfile2V119NatConnectivityFrom9getToNat3Ev,\N,ps5rs-builtin,100,\N
DKWZGEPrGlg,_ZN9Matching211Transaction7Builder19SendRoomChatMessage4doneEv,\N,ps5rs-builtin,100,\N
65SHyFeFLJM,sceSndzRemoteRpcIsQuot,\N,ps5rs-builtin,100,\N
AJwcRGNkaWg,_ZN3sce7Toolkit2NP2V27Ranking7Request15GetRangeOfRanksC1Ev,\N,ps5rs-builtin,100,\N
zZdK5+6pGfo,_ZN7WebCore13TextureMapper6createEv,\N,ps5rs-builtin,100,\N
pSQz254t3ug,_ZNKSt5ctypeIwE10do_scan_isEsPKwS2_,\N,ps5rs-builtin,100,\N
Hex-a8KoZLI,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_12Leaderboards2V110UpdateModeEEEEC1ERS9_,\N,ps5rs-builtin,100,\N
aZiUl74YnMk,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_14SessionManager2V116InitialJoinStateEEEEC2EPS8_PNS2_10LibContextE,\N,ps5rs-builtin,100,\N
FixeRso3S3k,_ZN3sce11TextureTool3Raw15swizzle_0_1_7_5EPDv2_xj,\N,ps5rs-builtin,100,\N
tmynPNbM11U,_Z6DELETEIN3sce2Np9CppWebApi6Common6VectorINS3_12IntrusivePtrINS2_13InGameCatalog2V53SkuEEEEEEiRNS3_10LibContextEPT_,\N,ps5rs-builtin,100,\N
pdthjGxsmn4,_ZN7WebCore14SchemeRegistry33shouldTreatURLSchemeAsCORSEnabledERKN3WTF6StringE,\N,ps5rs-builtin,100,\N
aXKRmANFUT4,_ZNK3sce2Np9CppWebApi15ProfanityFilter2V219WebApiFilterRequest6toJsonERNS_4Json5ValueEb,\N,ps5rs-builtin,100,\N
Uj61oFRhilc,_ZN3sce2Np9CppWebApi6Common8IteratorINS1_11Matchmaking2V18PlatformEED1Ev,\N,ps5rs-builtin,100,\N
hrN3riK4yf4,_ZN7WebCore9HTMLNames10onblurAttrE,\N,ps5rs-builtin,100,\N
VnjjB78RfuI,_ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_14IdentityMapper2V311OnlineIdMapEEENS4_INS6_12IDMappingApi36GetOnlineId2AccountIdResponseHeadersEEEE28setResponseInformationOptionEP37SceNpWebApi2ResponseInformationOption,\N,ps5rs-builtin,100,\N
Vn2oEf52pKI,mono_aot_Sce_Vsh_Sl2_Sl2Clientmethod_addresses,\N,ps5rs-builtin,100,\N
Mgvrcl12Zow,_ZN3sce2Np9CppWebApi6Common11TransactionINS2_12IntrusivePtrINS1_11UserProfile2V125GetBasicPresencesResponseEEENS2_11EmptyHeaderEEC1Ev,\N,ps5rs-builtin,100,\N
jUlRQXZzQh8,_ZN3sce3Gnm7Pm4Dump12dumpRegisterEP7__sFILEjj,\N,ps5rs-builtin,100,\N
k6USR9XuXKY,_ZNK3sce7Toolkit2NP9Utilities6FutureIbE3getEv,\N,ps5rs-builtin,100,\N
3sTGJxsk2tM,WKPreferencesSetTelephoneNumberParsingEnabled,\N,ps5rs-builtin,100,\N
j736jH12iU8,_ZN3sce3Psr8internal14spatial_binner11MAX_BIN_NUME,\N,ps5rs-builtin,100,\N
GPRMLcwyslw,CERT_verifySignature,\N,ps5rs-builtin,100,\N
lTcyzv91hA8,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V155PatchPlayerSessionsSessionIdMembersAccountIdRequestBodyEEEE5beginEv,\N,ps5rs-builtin,100,\N
qOGvhm61g-E,_ZNK7WebCore11MediaPlayer6volumeEv,\N,ps5rs-builtin,100,\N
AIzrCuqR2xA,sceBgftAbortAllTask,\N,ps5rs-builtin,100,\N
+KjCLBqXNQE,sceShellCoreUtilNotifySystemResumeTelemetryInfo,\N,ps5rs-builtin,100,\N
FzZ3voLeWag,sceSysLogRegisterEvtCallback,\N,ps5rs-builtin,100,\N
FhA77+mxK4A,_ZN3sce7Toolkit2NP6WebAPI12SessionGroup20prepareCreateSessionEPNS1_8Sessions20SessionServerRequestE,\N,ps5rs-builtin,100,\N
JFt2-LCxt4Y,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_30CommunicationRestrictionStatus2V338CommunicationRestrictionStatusResponseEEcvbEv,\N,ps5rs-builtin,100,\N
ph1MliUBME4,pi_lo,\N,ps5rs-builtin,100,\N
3FswAJv87Dg,_ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V111GameSessionEEEE5eraseENS2_8IteratorIS8_EERSB_,\N,ps5rs-builtin,100,\N
ynMDQLQ35uI,_ZN7ScePSVR13gaus_cumulateEPfS0_S0_h,\N,ps5rs-builtin,100,\N
UwciZdxYsJg,_ZN7ScePSVR4GNET13create_phonesEPKciPS2_iS3_,\N,ps5rs-builtin,100,\N
k4bJjs8+8rI,__gdtoa_locks,\N,ps5rs-builtin,100,\N
0kXj8Ce75Kw,_ZN17VoiceDecodeModule4KillEv,\N,ps5rs-builtin,100,\N
rrcsH4ZexFQ,_ZZN3sce3Agc7Toolkit24clearDepthRenderTargetCsEPNS0_13CommandBufferEPKNS0_19CxDepthRenderTargetENS1_28DepthRenderTargetClearBufferENS1_24DepthRenderTargetClearOpEjjjjE7enabled_5,\N,ps5rs-builtin,100,\N
FHM3psMuWQo,/PLsceVideodecFlush,\N,ps5rs-builtin,100,\N
sJKs4SnHxXk,_ZN3WTF14FileSystemImpl8seekFileEixNS0_14FileSeekOriginE,\N,ps5rs-builtin,100,\N
+FeOrl8y-DI,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V16FriendEEEEmmEi,\N,ps5rs-builtin,100,\N
wA33q23RD+A,_ZN3JSC9StructureC2ERNS_2VMEPNS_14JSGlobalObjectENS_7JSValueERKNS_8TypeInfoEPKNS_9ClassInfoEhj,\N,ps5rs-builtin,100,\N
rV-aiLkp1mM,_ZN3sce11TextureTool3Raw16swizzle8_5_1_5_4EPDv2_xj,\N,ps5rs-builtin,100,\N
sz5jzcNcvs4,_ZZNK3sce3Agc15CxUserClipPlane7isValidEvE7enabled_1,\N,ps5rs-builtin,100,\N
XAnWljFnlRo,mono_counter_get_unit,\N,ps5rs-builtin,100,\N
3j96xXE3ecc,_ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V120RequestPlayerResultsEEEEC1EPS8_,\N,ps5rs-builtin,100,\N
u49J-rEDPCA,_ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_11Matchmaking2V127ListUserTicketsResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE6finishEv,\N,ps5rs-builtin,100,\N
G2hcxuHZnZU,_ZN3sce11TextureTool3Raw16swizzle8_4_5_4_5EPDv2_xj,\N,ps5rs-builtin,100,\N
hEZ69j3ZMNM,_ZN3NCAL34s_pluginInfoToolSideLoudnessMeter1E,\N,ps5rs-builtin,100,\N
OJ7erMJkW8o,_ZN3sce11TextureTool3Raw16swizzle8_1_1_4_0EPDv2_xj,\N,ps5rs-builtin,100,\N
wii9zt2+wT8,_ZN7WebCore9HTMLNames13onwaitingAttrE,\N,ps5rs-builtin,100,\N
nD6ShPDgibk,SWBPTempIn,\N,ps5rs-builtin,100,\N
ulCfwzqH0OI,_ZN3sce11TextureTool3Raw16swizzle8_1_5_7_6EPDv2_xj,\N,ps5rs-builtin,100,\N
RSypjIODiB4,_ZN3sce7Toolkit2NP15AppSTLAllocatorINS1_15PlayedWithStoryEEeqERKS4_,\N,ps5rs-builtin,100,\N
m0O4vgMwizw,_ZN3sce7Toolkit2NP2V27Session7Request17ConsumeInvitationC1Ev,\N,ps5rs-builtin,100,\N
lBlWqRtpGqY,_ZN3sce7mvpCore8mp4Demux10DataBufferD0Ev,\N,ps5rs-builtin,100,\N
QTtDUvjz+j4,_ZZN3sce3Agc4Core11linkShadersEPNS0_15CxShaderLinkageEPNS0_16UcPrimitiveStateEPKNS0_6ShaderES8_S8_NS0_15UcPrimitiveType4TypeEE7enabled,\N,ps5rs-builtin,100,\N
B8Rwqqw5Ejw,scePadSetPS4BcVibrationMode,\N,ps5rs-builtin,100,\N
ycTK-Kln6O0,_ZN7WebCore24MatrixTransformOperationD2Ev,\N,ps5rs-builtin,100,\N
VUzjXknPPBs,mbstowcs,\N,ps5rs-builtin,100,\N
8DJJb9wBoSY,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11UserProfile2V125GetPublicProfilesResponseEEEEEEaSERKSA_,\N,ps5rs-builtin,100,\N
Xf2K3tHCIe0,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11Matchmaking2V15CauseEEEEEEdeEv,\N,ps5rs-builtin,100,\N
ZB-tFHwrkYg,_ZZNK3sce3Agc14UcGdsOaAddress7isValidEvE7enabled,\N,ps5rs-builtin,100,\N
vwb5ITvdTRQ,_ZN3sce7Toolkit2NP21SearchSessionsRequestC2Ev,\N,ps5rs-builtin,100,\N
uAB-DfCb4Do,_ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_13InGameCatalog2V415ContainerRatingEEEEneERKS9_,\N,ps5rs-builtin,100,\N
nFvBPwjyqIA,_ZN3sce2Np9CppWebApi13InGameCatalog2V413ContentRating9setSystemEPKc,\N,ps5rs-builtin,100,\N
WtVuiQxiS4E,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_12Leaderboards2V123RecordScoreResponseBodyEEC2EPS6_PNS2_10LibContextE,\N,ps5rs-builtin,100,\N
uPPfsu7Bo+Q,_ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_15Personalization2V15ErrorEEEEeqERKS9_,\N,ps5rs-builtin,100,\N
Cirj6zaZK8Y,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V133ResponsePlayerSessionNonPsnPlayerEEEEmmEi,\N,ps5rs-builtin,100,\N
bub7IttNbmw,_ZNK7WebCore18RenderLayerBacking17displayListAsTextEj,\N,ps5rs-builtin,100,\N
iahyf9tQ+70,_ZN3sce11TextureTool3Raw15swizzle_0_7_7_7EPDv2_xj,\N,ps5rs-builtin,100,\N
pxix2-GAi7w,_ZN3sce3Psr8internal18array_view_storageINS1_12instance_boxENS1_4vec2IjEEEC1ERKS6_,\N,ps5rs-builtin,100,\N
CCmxkUPMP1M,_ZTVN3sce3Xml12MemAllocatorE,\N,ps5rs-builtin,100,\N
AKpVSHUv0kc,WKBundleFramePauseTransitionOnElementWithId,\N,ps5rs-builtin,100,\N
4TRhWHeiIxU,_ZN3NCA34RegisterEnumInfoToolSideEndAction1Ev,\N,ps5rs-builtin,100,\N
+652XoacLpo,sceCameraDeviceAudioClose,\N,ps5rs-builtin,100,\N
Wg4gRG1KSBo,_ZN3sce11TextureTool3Raw15swizzle_4_7_5_5EPDv2_xj,\N,ps5rs-builtin,100,\N
GPMSk2+XWOo,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V131ResponsePlayerSessionInvitationEE11get_deleterEv,\N,ps5rs-builtin,100,\N
2nBj4Qmtkv4,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11Matchmaking2V121GetTicketResponseBodyEEptEv,\N,ps5rs-builtin,100,\N
+Jk0mRoP8jw,_ZN3sce2Np9CppWebApi6Common10LibContext18destroyTransactionINS2_12IntrusivePtrINS1_15ProfanityFilter2V224TestForProfanityResponseEEENS5_INS2_18ResponseHeaderBaseEEEEEiRNS2_15TransactionBaseIT_T0_EE,\N,ps5rs-builtin,100,\N
KqI77bpjsk8,_ZN3sce2Np9CppWebApi6Common11TransactionINS2_12IntrusivePtrINS1_11Matchmaking2V124SubmitTicketResponseBodyEEENS2_11EmptyHeaderEEC2Ev,\N,ps5rs-builtin,100,\N
OWU6H65+LLk,sceCompositorSetAgcContextCommand,\N,ps5rs-builtin,100,\N
uW8TLDZhSV4,_ZN3JSC11RegisterSet7allGPRsEv,\N,ps5rs-builtin,100,\N
Dg05dR7Cut0,_ZN7bmalloc11IsoTLSEntrydlEPv,\N,ps5rs-builtin,100,\N
nl0zp2clKYo,sceLncServiceSystemShutdown,\N,ps5rs-builtin,100,\N
vRpYko5WTm4,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V152PostPlayerSessionsSessionIdMemberPlayersResponseBodyEEC1Ev,\N,ps5rs-builtin,100,\N
XKMTk9WXapM,_ZN4Util16RefCountObjAllocIN9Matching29PushEvent11ChatMessageE14SceNpAllocatorED1Ev,\N,ps5rs-builtin,100,\N
7qAW82qmoZU,ff4_l_rec_write_dac3_body,\N,ps5rs-builtin,100,\N
eNQ0FStvU1c,NpWebAbortRequest,\N,ps5rs-builtin,100,\N
jFza--wUSO4,pS2,\N,ps5rs-builtin,100,\N
QmX5WXC36lo,_ZZN3sce3Agc4Gnmp7Interop15drawIndexOffsetEPNS0_4Core13LegacyContextEjjNS1_12DrawModifierEE7enabled,\N,ps5rs-builtin,100,\N
JKmQO41BaRA,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_10Activities2V114UserActivities26GetUsersActivitiesResponseEEEEEE11get_deleterEv,\N,ps5rs-builtin,100,\N
xFEAwCBB-jM,.L.str.442,\N,ps5rs-builtin,100,\N
6jGGSglWBlo,_ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11Matchmaking2V124SubmitTicketResponseBodyEEEE21intrusive_ptr_sub_refEPS9_,\N,ps5rs-builtin,100,\N
t4gTaI-i8LY,_ZN3sce13AgcGpuAddress72tile_macro_00_00_00_00_Z0_Y0_X0_Z1_Y1_X1_Z2xX3xY3_X2xY2xZ3_X2_Z3_Y3_X3_6EPhPKhRKNS0_20ComputeOffsetContextEjNS0_7simd256EjRjRS7_,\N,ps5rs-builtin,100,\N
P6xVN5Se1yw,_ZN3sce3Psr8internal20qbvh_build_tri_nodesEPNS1_4taskERNS1_18array_view_storageINS1_9qbvh_nodeEPS5_EERjNS4_IjPjEERNS1_12bvh_geometryEj,\N,ps5rs-builtin,100,\N
XF-m5O2vSxw,_ZN4Util16RefCountObjAllocIN9Matching211Transaction6Packet14GrantRoomOwnerE14SceNpAllocatorED1Ev,\N,ps5rs-builtin,100,\N
XEfIP+rRCsM,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_8IteratorINS2_6StringEEEE7add_refEv,\N,ps5rs-builtin,100,\N
dUkk6URAdHg,_ZN3sce7Toolkit2NP6WebAPI14BlockListGroupD1Ev,\N,ps5rs-builtin,100,\N
NRAwSG4sMSQ,sceBgftServiceDownloadRegisterTaskByStorage,\N,ps5rs-builtin,100,\N
kRpyYvdHfew,_ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V113RequestMemberEEEEptEv,\N,ps5rs-builtin,100,\N
Y5Lw3DkEgsU,ff4_l_rec_set_mvhd_box,\N,ps5rs-builtin,100,\N
1pIUK11v2A8,_ZNK3sce2Np9CppWebApi14SessionManager2V144PatchGameSessionsSearchAttributesRequestBody14boolean10IsSetEv,\N,ps5rs-builtin,100,\N
zRUug9cdBZM,_ZNSt11_ThreadpoolC2Ev,\N,ps5rs-builtin,100,\N
Khws8dt04Sk,_ZN7WebCore18PlatformPasteboardC1ERKN3WTF6StringE,\N,ps5rs-builtin,100,\N
VZuNZdyHWV0,_kth,\N,ps5rs-builtin,100,\N
6qrThkcFkjE,_ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V12ToEEEEEED2Ev,\N,ps5rs-builtin,100,\N
f492Zxg0008,_ZN3sce2Np9CppWebApi14SessionManager2V115GameSessionsApi33ParameterToSendGameSessionMessageD1Ev,\N,ps5rs-builtin,100,\N
W86jdG0c7xo,rgctx_fetch_trampoline_rgctx_91_p,\N,ps5rs-builtin,100,\N
gLpd-eqgEL8,BuildDBGPThreadExitNotification,\N,ps5rs-builtin,100,\N
iBrS+wbpuT0,_ZNSt14numeric_limitsIaE9is_signedE,\N,ps5rs-builtin,100,\N
rxFpCl9ua-w,_ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V136GetFriendsPlayerSessionsResponseBodyEEcvbEv,\N,ps5rs-builtin,100,\N
Y1jcc0M5190,mono_aot_Sce_Vsh_Sl2_Sl2Clientplt,\N,ps5rs-builtin,100,\N
+svcaIPmuGM,mono_debugger_handle_exception,\N,ps5rs-builtin,100,\N
-u57M+jJaWg,_ZN3sce2Np9CppWebApi6Common10LibContext17createTransactionINS2_12IntrusivePtrINS2_6VectorINS5_INS1_13InGameCatalog2V59ContainerEEEEEEENS5_INS2_18ResponseHeaderBaseEEEEEiRNS2_15TransactionBaseIT_T0_EE,\N,ps5rs-builtin,100,\N
bCYkrGwveMM,.LCPI11_12,\N,ps5rs-builtin,100,\N
kXTGX61B+lc,_sceNpManagerIntDeleteRequest,\N,ps5rs-builtin,100,\N
feaNAPbivIs,sceBgftStartTask,\N,ps5rs-builtin,100,\N
Jamjm2UKK-A,_ZN3sce2Np9CppWebApi11UserProfile2V19BlocksApi27Parameter,\N,ps5rs-builtin,100,\N
